mlabel,value,chindex,chlabel,bini,binlabel,ERPset
mean_amp,-1.810,1,Fp1,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-0.426,2,Fz,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.300,3,F3,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.124,4,F7,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,2.121,5,FT9,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.052,6,FC5,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.642,7,FC1,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.216,8,C3,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.338,9,T7,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-0.092,10,TP9,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.822,11,CP5,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.539,12,CP1,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.613,13,Pz,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.351,14,P3,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.115,15,P7,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.002,16,O1,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.851,17,Oz,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.818,18,O2,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.408,19,P4,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.771,20,P8,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.322,21,CP6,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.259,22,CP2,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.253,23,Cz,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.639,24,C4,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.135,25,T8,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.363,26,FT10,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.011,27,FC6,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.673,28,FC2,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-0.391,29,F4,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.913,30,F8,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-0.130,31,FP2,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-2.173,1,Fp1,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,-1.035,2,Fz,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,-0.303,3,F3,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,0.113,4,F7,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,1.804,5,FT9,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,0.122,6,FC5,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,-0.972,7,FC1,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,0.210,8,C3,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,-0.282,9,T7,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,0.040,10,TP9,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,0.562,11,CP5,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,0.466,12,CP1,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,0.173,13,Pz,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,0.375,14,P3,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,0.201,15,P7,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,1.640,16,O1,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,1.650,17,Oz,2,Critical_word_large_family,S201_LDT_diff_waves
