SubjID,nw_target,nw_response_time,nw_famsize,simp_comp,nw_LogBf
128,digody,663,S,SIMP,6.66
128,elbowilm,644,L,SIMP,7.47
128,habitig,740,L,SIMP,7.63
128,opposemant,739,S,SIMP,6.9
128,humidous,996,S,COMP,4.52
128,princement,852,S,COMP,6.81
128,weldic,659,S,COMP,4.86
128,flipory,675,L,COMP,5.21
128,employness,904,L,COMP,8.44
128,criticange,649,L,SIMP,7.91
128,elmist,677,S,COMP,5.16
128,adoptish,894,S,COMP,7.09
128,nextnels,667,S,SIMP,8.91
128,northize,767,L,COMP,7.84
128,coldity,791,L,COMP,8.18
128,beanith,592,L,SIMP,6.05
128,breakity,804,L,COMP,8.76
128,taxfil,876,L,SIMP,7.92
128,brancher,995,S,COMP,7.43
128,zoomfil,668,S,SIMP,3.53
128,fiendism,628,S,COMP,3.97
128,dumbity,717,S,COMP,5.5
128,urnilt,732,S,SIMP,4.22
128,kingism,832,L,COMP,7.73
128,heightence,731,S,COMP,6.82
128,pitchory,789,L,COMP,6.41
128,smoothfil,658,L,SIMP,6.95
128,mudly,992,L,COMP,6.82
128,pillize,727,S,COMP,6.29
128,sheeter,993,L,COMP,6.92
128,validel,668,L,SIMP,6.43
128,addment,739,L,COMP,8.68
128,yieldilt,559,S,SIMP,6.42
128,bindic,688,L,COMP,6.11
128,begenge,584,L,SIMP,6.4
128,aridism,553,S,COMP,4.61
128,schemenels,674,S,SIMP,7.39
128,fanful,834,S,COMP,6.16
128,bandady,725,L,SIMP,6.89
128,happenance,484,S,COMP,8.85
128,wigith,622,L,SIMP,5.57
128,bogady,704,L,SIMP,5.56
128,angelish,988,L,COMP,6.48
128,prayange,666,L,SIMP,6.96
128,shootmant,652,L,SIMP,7.51
128,medicalady,690,S,SIMP,7.19
128,acremant,993,S,SIMP,6.56
128,inkism,748,L,COMP,5.67
128,curtity,763,S,COMP,4.48
128,towerla,648,L,SIMP,7.07
128,tripary,778,L,COMP,7.23
128,pooridy,608,L,SIMP,8.38
128,beerer,687,S,COMP,6.75
128,gasful,862,L,COMP,7.31
128,illist,988,L,COMP,7.77
128,fellowous,886,L,COMP,7.19
128,feverime,752,S,SIMP,6.39
128,heirig,743,S,SIMP,5.35
128,boilous,950,L,COMP,7
128,stirance,855,L,COMP,6.73
128,pickenge,650,L,SIMP,8.13
128,jawla,643,S,SIMP,6.03
128,bloodel,635,L,SIMP,8.29
128,growilt,526,L,SIMP,9.05
128,antism,832,S,COMP,5.33
128,debtish,774,S,COMP,6.49
128,ripence,705,L,COMP,6.15
128,dressody,582,L,SIMP,8.26
129,winkity,789,S,SIMP,5.38
129,zoomful,871,S,SIMP,3.53
129,helmetous,950,S,SIMP,5.49
129,sheetel,667,L,COMP,6.92
129,truenels,699,S,COMP,NA
129,fiendilm,702,S,COMP,3.97
129,breakidy,835,L,COMP,8.76
129,earist,764,L,SIMP,2.77
129,dumbidy,791,S,COMP,5.5
129,beerel,904,S,COMP,6.75
129,fellowoes,899,L,COMP,7.19
129,passmant,932,L,COMP,9.21
129,acrement,982,S,SIMP,6.56
129,digory,862,S,SIMP,6.66
129,ime,644,L,COMP,7.84
129,elbowism,823,L,SIMP,7.47
129,longness,536,L,SIMP,9.86
129,boil,512,L,COMP,7
129,mudla,683,L,COMP,6.82
129,ejectenge,919,S,COMP,4.19
129,coldidy,866,L,COMP,8.18
129,angelith,19704,L,COMP,6.48
129,gasfil,618,L,COMP,7.31
129,yieldist,954,S,SIMP,6.42
129,agreela,713,L,COMP,8.46
129,elmilt,755,S,COMP,5.16
129,princemant,993,S,COMP,6.81
129,habitic,594,L,SIMP,7.63
129,ripenge,904,L,COMP,6.15
129,beanish,995,L,SIMP,6.05
129,weldig,604,S,COMP,4.86
129,urnist,993,S,SIMP,4.22
129,dressory,990,L,SIMP,8.26
129,addmant,993,L,COMP,8.68
129,tripady,993,L,COMP,7.23
129,meltange,991,S,COMP,6.06
129,growist,995,L,SIMP,9.05
129,debtith,988,S,COMP,6.49
129,happenange,920,S,COMP,8.85
129,nextness,469,S,SIMP,8.91
129,heightenge,840,S,COMP,6.82
129,treasonime,995,S,COMP,4.93
129,witchish,0,L,SIMP,6.79
129,advertisely,991,S,SIMP,1.56
129,gumful,855,S,SIMP,4.04
129,socketer,991,S,SIMP,4.96
129,taxful,992,L,SIMP,7.92
129,stirange,882,L,COMP,6.73
129,bearist,990,L,SIMP,7.87
129,altarig,681,S,COMP,6
129,wigish,906,L,SIMP,5.57
129,mouthime,458,L,COMP,7.96
129,pitchody,900,L,COMP,6.41
129,branchel,695,S,COMP,7.43
129,employnels,840,L,COMP,8.44
129,blooder,991,L,SIMP,8.29
129,jawly,808,S,SIMP,6.03
129,nutly,990,L,SIMP,6.85
129,freenels,685,L,COMP,8.89
129,lidady,779,S,COMP,6.26
129,bogary,874,L,SIMP,5.56
129,adoptish,956,S,COMP,7.09
129,aridilm,678,S,COMP,4.61
129,thrillance,931,S,SIMP,5.73
129,bandary,990,L,SIMP,6.89
129,baskory,790,S,SIMP,4.22
129,illilt,976,L,COMP,7.77
129,tiltary,893,S,SIMP,5.79
129,classous,866,L,SIMP,8.73
129,warnory,795,S,SIMP,7.44
129,kingilm,605,L,COMP,7.73
129,inkilm,891,L,COMP,5.67
129,curtidy,996,S,COMP,4.48
129,flipody,994,L,COMP,5.21
129,yankody,991,S,COMP,3.93
129,prayance,992,L,SIMP,6.96
129,valider,824,L,SIMP,6.43
129,pillime,30534,S,COMP,6.29
129,opposement,993,S,SIMP,6.9
129,boltous,845,S,SIMP,5.85
129,smoothful,960,L,SIMP,6.95
129,towerly,718,L,SIMP,7.07
129,criticance,994,L,SIMP,7.91
129,figel,636,S,COMP,5.28
129,feverize,960,S,SIMP,6.39
129,nullish,929,S,SIMP,3.81
129,flitenge,961,L,COMP,6.4
129,poority,993,L,SIMP,8.38
129,aidic,645,S,SIMP,7.06
129,shootment,992,L,SIMP,7.51
129,heiric,833,S,SIMP,5.35
129,rampize,790,S,SIMP,4.55
129,begence,991,L,SIMP,6.4
129,medicalary,931,S,SIMP,7.19
129,pickence,801,L,SIMP,8.13
129,schemeness,966,S,SIMP,7.39
129,antilm,637,S,COMP,5.33
129,fanfil,806,S,COMP,6.16
129,bindig,644,L,COMP,6.11
129,humidoes,703,S,COMP,4.52
130,illist,979,L,COMP,7.77
130,freeness,996,L,COMP,8.89
130,beanith,813,L,SIMP,6.05
130,treasonize,858,S,COMP,4.93
130,kingism,750,L,COMP,7.73
130,coldity,589,L,COMP,8.18
130,socketel,668,S,SIMP,4.96
130,fellowous,640,L,COMP,7.19
130,yieldilt,679,S,SIMP,6.42
130,dumbity,799,S,COMP,5.5
130,inkism,984,L,COMP,5.67
130,feverime,692,S,SIMP,6.39
130,heirig,746,S,SIMP,5.35
130,weldic,626,S,COMP,4.86
130,winkidy,729,S,SIMP,5.38
130,urnilt,642,S,SIMP,4.22
130,adoptish,885,S,COMP,7.09
130,growilt,750,L,SIMP,9.05
130,meltance,728,S,COMP,6.06
130,humidous,995,S,COMP,4.52
130,dressody,692,L,SIMP,8.26
130,bearilt,875,L,SIMP,7.87
130,fanful,957,S,COMP,6.16
130,stirance,757,L,COMP,6.73
130,agreely,916,L,COMP,8.46
130,tiltady,26259,S,SIMP,5.79
130,validel,566,L,SIMP,6.43
130,addment,804,L,COMP,8.68
130,shootmant,646,L,SIMP,7.51
130,rampime,749,S,SIMP,4.55
130,habitig,650,L,SIMP,7.63
130,begenge,599,L,SIMP,6.4
130,thrillange,957,S,SIMP,5.73
130,bindic,608,L,COMP,6.11
130,mouthize,649,L,COMP,7.96
130,boilous,567,L,COMP,7
130,mudly,783,L,COMP,6.82
130,schemenels,651,S,SIMP,7.39
130,elmist,704,S,COMP,5.16
130,gasful,969,L,COMP,7.31
130,advertisela,740,S,SIMP,1.56
130,princement,795,S,COMP,6.81
130,antism,755,S,COMP,5.33
130,curtity,991,S,COMP,4.48
130,sheeter,713,L,COMP,6.92
130,ripence,821,L,COMP,6.15
130,longnels,667,L,SIMP,9.86
130,wigith,657,L,SIMP,5.57
130,angelish,868,L,COMP,6.48
130,yankory,534,S,COMP,3.93
130,prayange,706,L,SIMP,6.96
130,bandady,758,L,SIMP,6.89
130,nutla,564,L,SIMP,6.85
130,criticange,642,L,SIMP,7.91
130,elbowilm,701,L,SIMP,7.47
130,employness,763,L,COMP,8.44
130,helmetoes,674,S,SIMP,5.49
130,warnody,735,S,SIMP,7.44
130,flitence,722,L,COMP,6.4
130,witchith,774,L,SIMP,6.79
130,pitchory,782,L,COMP,6.41
130,smoothfil,820,L,SIMP,6.95
130,towerla,498,L,SIMP,7.07
130,baskody,587,S,SIMP,4.22
130,happenance,741,S,COMP,8.85
130,gumfil,616,S,SIMP,4.04
130,heightence,925,S,COMP,6.82
130,passment,862,L,COMP,9.21
130,zoomfil,528,S,SIMP,3.53
130,medicalady,707,S,SIMP,7.19
130,breakity,678,L,COMP,8.76
130,bloodel,589,L,SIMP,8.29
130,digody,736,S,SIMP,6.66
130,jawla,389,S,SIMP,6.03
130,trueness,803,S,COMP,NA
130,ejectence,695,S,COMP,4.19
130,flipory,573,L,COMP,5.21
130,boltoes,16326,S,SIMP,5.85
130,bogady,654,L,SIMP,5.56
130,pillize,484,S,COMP,6.29
130,opposemant,761,S,SIMP,6.9
130,beerer,995,S,COMP,6.75
130,earilt,632,L,SIMP,2.77
130,lidary,658,S,COMP,6.26
130,fiendism,814,S,COMP,3.97
130,figer,625,S,COMP,5.28
130,pickenge,754,L,SIMP,8.13
130,taxfil,740,L,SIMP,7.92
130,brancher,671,S,COMP,7.43
130,acremant,801,S,SIMP,6.56
130,aidig,740,S,SIMP,7.06
130,debtish,870,S,COMP,6.49
130,nextnels,719,S,SIMP,8.91
130,aridism,738,S,COMP,4.61
130,classoes,598,L,SIMP,8.73
130,northize,842,L,COMP,7.84
130,tripary,575,L,COMP,7.23
130,pooridy,771,L,SIMP,8.38
130,altaric,635,S,COMP,6
130,nullith,992,S,SIMP,3.81
131,antilm,990,S,COMP,5.33
131,warnory,988,S,SIMP,7.44
131,jawly,951,S,SIMP,6.03
131,fanfil,743,S,COMP,6.16
131,coldidy,992,L,COMP,8.18
131,branchel,989,S,COMP,7.43
131,helmetous,760,S,SIMP,5.49
131,curtidy,705,S,COMP,4.48
131,aridilm,584,S,COMP,4.61
131,passmant,992,L,COMP,9.21
131,mouthime,993,L,COMP,7.96
131,heiric,995,S,SIMP,5.35
131,beerel,990,S,COMP,6.75
131,witchish,675,L,SIMP,6.79
131,breakidy,920,L,COMP,8.76
131,nextness,990,S,SIMP,8.91
131,blooder,989,L,SIMP,8.29
131,freenels,859,L,COMP,8.89
131,criticance,734,L,SIMP,7.91
131,classous,689,L,SIMP,8.73
131,ime,489,L,COMP,7.84
131,mudla,992,L,COMP,6.82
131,rampize,673,S,SIMP,4.55
131,taxful,995,L,SIMP,7.92
131,acrement,991,S,SIMP,6.56
131,addmant,979,L,COMP,8.68
131,smoothful,575,L,SIMP,6.95
131,longness,994,L,SIMP,9.86
131,opposement,972,S,SIMP,6.9
131,weldig,664,S,COMP,4.86
131,valider,994,L,SIMP,6.43
131,illilt,668,L,COMP,7.77
131,treasonime,652,S,COMP,4.93
131,lidady,722,S,COMP,6.26
131,pickence,841,L,SIMP,8.13
131,bindig,792,L,COMP,6.11
131,bandary,661,L,SIMP,6.89
131,boltous,994,S,SIMP,5.85
131,kingilm,622,L,COMP,7.73
131,agreela,648,L,COMP,8.46
131,yieldist,990,S,SIMP,6.42
131,tiltary,856,S,SIMP,5.79
131,bogary,616,L,SIMP,5.56
131,flipody,892,L,COMP,5.21
131,fiendilm,727,S,COMP,3.97
131,towerly,991,L,SIMP,7.07
131,gumful,939,S,SIMP,4.04
131,earist,666,L,SIMP,2.77
131,advertisely,805,S,SIMP,1.56
131,dumbidy,691,S,COMP,5.5
131,growist,829,L,SIMP,9.05
131,habitic,747,L,SIMP,7.63
131,ripenge,631,L,COMP,6.15
131,shootment,865,L,SIMP,7.51
131,aidic,992,S,SIMP,7.06
131,pillime,683,S,COMP,6.29
131,socketer,772,S,SIMP,4.96
131,angelith,686,L,COMP,6.48
131,princemant,932,S,COMP,6.81
131,gasfil,591,L,COMP,7.31
131,humidoes,682,S,COMP,4.52
131,flitenge,652,L,COMP,6.4
131,sheetel,518,L,COMP,6.92
131,thrillance,697,S,SIMP,5.73
131,adoptish,783,S,COMP,7.09
131,zoomful,993,S,SIMP,3.53
131,dressory,870,L,SIMP,8.26
131,happenange,807,S,COMP,8.85
131,baskory,527,S,SIMP,4.22
131,stirange,702,L,COMP,6.73
131,schemeness,621,S,SIMP,7.39
131,altarig,880,S,COMP,6
131,employnels,686,L,COMP,8.44
131,tripady,609,L,COMP,7.23
131,elbowism,675,L,SIMP,7.47
131,beanish,577,L,SIMP,6.05
131,fellowoes,715,L,COMP,7.19
131,yankody,512,S,COMP,3.93
131,nutly,586,L,SIMP,6.85
131,medicalary,582,S,SIMP,7.19
131,debtith,590,S,COMP,6.49
131,feverize,994,S,SIMP,6.39
131,digory,556,S,SIMP,6.66
131,inkilm,678,L,COMP,5.67
131,meltange,989,S,COMP,6.06
131,wigish,788,L,SIMP,5.57
131,nullish,601,S,SIMP,3.81
131,boil,401,L,COMP,7
131,prayance,624,L,SIMP,6.96
131,pitchody,839,L,COMP,6.41
131,elmilt,989,S,COMP,5.16
131,figel,551,S,COMP,5.28
131,ejectenge,516,S,COMP,4.19
131,truenels,663,S,COMP,NA
131,poority,995,L,SIMP,8.38
131,bearist,673,L,SIMP,7.87
131,winkity,983,S,SIMP,5.38
131,urnist,711,S,SIMP,4.22
131,heightenge,504,S,COMP,6.82
131,begence,754,L,SIMP,6.4
132,nutla,672,L,SIMP,6.85
132,fanful,627,S,COMP,6.16
132,flitence,641,L,COMP,6.4
132,pitchory,663,L,COMP,6.41
132,wigith,520,L,SIMP,5.57
132,earilt,631,L,SIMP,2.77
132,northize,727,L,COMP,7.84
132,helmetoes,708,S,SIMP,5.49
132,feverime,698,S,SIMP,6.39
132,medicalady,997,S,SIMP,7.19
132,heightence,797,S,COMP,6.82
132,nullith,546,S,SIMP,3.81
132,ripence,664,L,COMP,6.15
132,breakity,659,L,COMP,8.76
132,elmist,649,S,COMP,5.16
132,schemenels,636,S,SIMP,7.39
132,aidig,537,S,SIMP,7.06
132,weldic,742,S,COMP,4.86
132,inkism,932,L,COMP,5.67
132,kingism,627,L,COMP,7.73
132,happenance,542,S,COMP,8.85
132,warnody,590,S,SIMP,7.44
132,treasonize,710,S,COMP,4.93
132,dumbity,699,S,COMP,5.5
132,yankory,652,S,COMP,3.93
132,prayange,665,L,SIMP,6.96
132,stirance,655,L,COMP,6.73
132,addment,693,L,COMP,8.68
132,growilt,521,L,SIMP,9.05
132,zoomfil,636,S,SIMP,3.53
132,trueness,994,S,COMP,NA
132,curtity,664,S,COMP,4.48
132,angelish,980,L,COMP,6.48
132,habitig,723,L,SIMP,7.63
132,validel,582,L,SIMP,6.43
132,pillize,608,S,COMP,6.29
132,heirig,567,S,SIMP,5.35
132,elbowilm,787,L,SIMP,7.47
132,bandady,611,L,SIMP,6.89
132,smoothfil,916,L,SIMP,6.95
132,pickenge,571,L,SIMP,8.13
132,winkidy,686,S,SIMP,5.38
132,altaric,713,S,COMP,6
132,longnels,689,L,SIMP,9.86
132,classoes,700,L,SIMP,8.73
132,flipory,613,L,COMP,5.21
132,shootmant,515,L,SIMP,7.51
132,acremant,527,S,SIMP,6.56
132,towerla,540,L,SIMP,7.07
132,bindic,648,L,COMP,6.11
132,baskody,586,S,SIMP,4.22
132,figer,815,S,COMP,5.28
132,witchith,27330,L,SIMP,6.79
132,taxfil,698,L,SIMP,7.92
132,begenge,659,L,SIMP,6.4
132,freeness,899,L,COMP,8.89
132,rampime,919,S,SIMP,4.55
132,ejectence,862,S,COMP,4.19
132,opposemant,755,S,SIMP,6.9
132,adoptish,577,S,COMP,7.09
132,yieldilt,691,S,SIMP,6.42
132,gasful,789,L,COMP,7.31
132,advertisela,667,S,SIMP,1.56
132,mouthize,773,L,COMP,7.96
132,pooridy,677,L,SIMP,8.38
132,digody,599,S,SIMP,6.66
132,mudly,810,L,COMP,6.82
132,passment,772,L,COMP,9.21
132,illist,687,L,COMP,7.77
132,thrillange,679,S,SIMP,5.73
132,boilous,649,L,COMP,7
132,antism,648,S,COMP,5.33
132,bogady,650,L,SIMP,5.56
132,jawla,587,S,SIMP,6.03
132,criticange,608,L,SIMP,7.91
132,debtish,662,S,COMP,6.49
132,humidous,995,S,COMP,4.52
132,brancher,994,S,COMP,7.43
132,bloodel,714,L,SIMP,8.29
132,nextnels,761,S,SIMP,8.91
132,aridism,751,S,COMP,4.61
132,fiendism,550,S,COMP,3.97
132,tiltady,642,S,SIMP,5.79
132,gumfil,681,S,SIMP,4.04
132,sheeter,806,L,COMP,6.92
132,dressody,690,L,SIMP,8.26
132,agreely,590,L,COMP,8.46
132,urnilt,478,S,SIMP,4.22
132,employness,791,L,COMP,8.44
132,socketel,648,S,SIMP,4.96
132,meltance,566,S,COMP,6.06
132,beerer,579,S,COMP,6.75
132,bearilt,618,L,SIMP,7.87
132,princement,653,S,COMP,6.81
132,lidary,791,S,COMP,6.26
132,coldity,680,L,COMP,8.18
132,beanith,842,L,SIMP,6.05
132,boltoes,724,S,SIMP,5.85
132,fellowous,697,L,COMP,7.19
132,tripary,649,L,COMP,7.23
133,ejectenge,991,S,COMP,4.19
133,fiendilm,398,S,COMP,3.97
133,bearist,930,L,SIMP,7.87
133,heightenge,623,S,COMP,6.82
133,adoptish,966,S,COMP,7.09
133,nullish,994,S,SIMP,3.81
133,treasonime,926,S,COMP,4.93
133,earist,862,L,SIMP,2.77
133,medicalary,645,S,SIMP,7.19
133,heiric,860,S,SIMP,5.35
133,warnory,529,S,SIMP,7.44
133,elbowism,516,L,SIMP,7.47
133,prayance,746,L,SIMP,6.96
133,altarig,718,S,COMP,6
133,helmetous,568,S,SIMP,5.49
133,begence,814,L,SIMP,6.4
133,pitchody,901,L,COMP,6.41
133,kingilm,667,L,COMP,7.73
133,weldig,607,S,COMP,4.86
133,thrillance,872,S,SIMP,5.73
133,debtith,637,S,COMP,6.49
133,gasfil,544,L,COMP,7.31
133,antilm,994,S,COMP,5.33
133,beerel,757,S,COMP,6.75
133,yieldist,838,S,SIMP,6.42
133,employnels,576,L,COMP,8.44
133,mouthime,479,L,COMP,7.96
133,pickence,696,L,SIMP,8.13
133,angelith,774,L,COMP,6.48
133,lidady,559,S,COMP,6.26
133,branchel,832,S,COMP,7.43
133,tiltary,992,S,SIMP,5.79
133,truenels,701,S,COMP,NA
133,agreela,779,L,COMP,8.46
133,valider,792,L,SIMP,6.43
133,tripady,628,L,COMP,7.23
133,illilt,992,L,COMP,7.77
133,habitic,786,L,SIMP,7.63
133,urnist,989,S,SIMP,4.22
133,baskory,754,S,SIMP,4.22
133,shootment,941,L,SIMP,7.51
133,zoomful,880,S,SIMP,3.53
133,criticance,780,L,SIMP,7.91
133,nextness,992,S,SIMP,8.91
133,freenels,578,L,COMP,8.89
133,growist,630,L,SIMP,9.05
133,meltange,668,S,COMP,6.06
133,taxful,557,L,SIMP,7.92
133,stirange,881,L,COMP,6.73
133,classous,768,L,SIMP,8.73
133,towerly,927,L,SIMP,7.07
133,nutly,994,L,SIMP,6.85
133,aridilm,677,S,COMP,4.61
133,curtidy,638,S,COMP,4.48
133,fanfil,699,S,COMP,6.16
133,pillime,956,S,COMP,6.29
133,boil,991,L,COMP,7
133,flipody,920,L,COMP,5.21
133,winkity,532,S,SIMP,5.38
133,feverize,993,S,SIMP,6.39
133,inkilm,864,L,COMP,5.67
133,digory,889,S,SIMP,6.66
133,acrement,585,S,SIMP,6.56
133,breakidy,812,L,COMP,8.76
133,socketer,995,S,SIMP,4.96
133,blooder,989,L,SIMP,8.29
133,smoothful,990,L,SIMP,6.95
133,humidoes,636,S,COMP,4.52
133,rampize,993,S,SIMP,4.55
133,schemeness,992,S,SIMP,7.39
133,coldidy,901,L,COMP,8.18
133,fellowoes,996,L,COMP,7.19
133,poority,858,L,SIMP,8.38
133,longness,953,L,SIMP,9.86
133,mudla,691,L,COMP,6.82
133,advertisely,992,S,SIMP,1.56
133,jawly,832,S,SIMP,6.03
133,ime,720,L,COMP,7.84
133,happenange,604,S,COMP,8.85
133,dressory,991,L,SIMP,8.26
133,passmant,541,L,COMP,9.21
133,sheetel,589,L,COMP,6.92
133,aidic,683,S,SIMP,7.06
133,beanish,844,L,SIMP,6.05
133,bogary,945,L,SIMP,5.56
133,elmilt,696,S,COMP,5.16
133,figel,631,S,COMP,5.28
133,opposement,926,S,SIMP,6.9
133,boltous,809,S,SIMP,5.85
133,yankody,732,S,COMP,3.93
133,ripenge,635,L,COMP,6.15
133,bandary,992,L,SIMP,6.89
133,bindig,720,L,COMP,6.11
133,dumbidy,882,S,COMP,5.5
133,addmant,995,L,COMP,8.68
133,gumful,993,S,SIMP,4.04
133,witchish,991,L,SIMP,6.79
133,wigish,990,L,SIMP,5.57
133,princemant,701,S,COMP,6.81
133,flitenge,651,L,COMP,6.4
134,acremant,372,S,SIMP,6.56
134,bandady,510,L,SIMP,6.89
134,helmetoes,422,S,SIMP,5.49
134,breakity,468,L,COMP,8.76
134,stirance,334,L,COMP,6.73
134,pickenge,575,L,SIMP,8.13
134,mouthize,673,L,COMP,7.96
134,habitig,553,L,SIMP,7.63
134,elmist,506,S,COMP,5.16
134,bogady,468,L,SIMP,5.56
134,boltoes,573,S,SIMP,5.85
134,treasonize,648,S,COMP,4.93
134,nullith,619,S,SIMP,3.81
134,antism,752,S,COMP,5.33
134,gasful,611,L,COMP,7.31
134,elbowilm,599,L,SIMP,7.47
134,winkidy,638,S,SIMP,5.38
134,addment,719,L,COMP,8.68
134,opposemant,745,S,SIMP,6.9
134,pitchory,548,L,COMP,6.41
134,tiltady,496,S,SIMP,5.79
134,medicalady,721,S,SIMP,7.19
134,warnody,644,S,SIMP,7.44
134,baskody,582,S,SIMP,4.22
134,meltance,535,S,COMP,6.06
134,thrillange,392,S,SIMP,5.73
134,pooridy,989,L,SIMP,8.38
134,happenance,309,S,COMP,8.85
134,northize,684,L,COMP,7.84
134,digody,489,S,SIMP,6.66
134,coldity,579,L,COMP,8.18
134,criticange,692,L,SIMP,7.91
134,beerer,597,S,COMP,6.75
134,prayange,762,L,SIMP,6.96
134,jawla,486,S,SIMP,6.03
134,classoes,578,L,SIMP,8.73
134,earilt,627,L,SIMP,2.77
134,bindic,414,L,COMP,6.11
134,ripence,403,L,COMP,6.15
134,inkism,556,L,COMP,5.67
134,yieldilt,447,S,SIMP,6.42
134,begenge,487,L,SIMP,6.4
134,agreely,453,L,COMP,8.46
134,heirig,492,S,SIMP,5.35
134,fellowous,574,L,COMP,7.19
134,tripary,567,L,COMP,7.23
134,curtity,440,S,COMP,4.48
134,passment,536,L,COMP,9.21
134,weldic,540,S,COMP,4.86
134,debtish,558,S,COMP,6.49
134,boilous,579,L,COMP,7
134,bloodel,508,L,SIMP,8.29
134,yankory,630,S,COMP,3.93
134,nextnels,574,S,SIMP,8.91
134,rampime,450,S,SIMP,4.55
134,smoothfil,740,L,SIMP,6.95
134,longnels,465,L,SIMP,9.86
134,fanful,527,S,COMP,6.16
134,adoptish,403,S,COMP,7.09
134,sheeter,337,L,COMP,6.92
134,socketel,572,S,SIMP,4.96
134,lidary,565,S,COMP,6.26
134,pillize,562,S,COMP,6.29
134,beanith,469,L,SIMP,6.05
134,towerla,422,L,SIMP,7.07
134,schemenels,437,S,SIMP,7.39
134,validel,531,L,SIMP,6.43
134,ejectence,527,S,COMP,4.19
134,figer,453,S,COMP,5.28
134,heightence,596,S,COMP,6.82
134,shootmant,993,L,SIMP,7.51
134,altaric,515,S,COMP,6
134,employness,472,L,COMP,8.44
134,growilt,342,L,SIMP,9.05
134,freeness,433,L,COMP,8.89
134,mudly,548,L,COMP,6.82
134,brancher,946,S,COMP,7.43
134,kingism,679,L,COMP,7.73
134,dumbity,459,S,COMP,5.5
134,fiendism,586,S,COMP,3.97
134,witchith,460,L,SIMP,6.79
134,princement,490,S,COMP,6.81
134,aidig,545,S,SIMP,7.06
134,trueness,452,S,COMP,NA
134,nutla,485,L,SIMP,6.85
134,bearilt,529,L,SIMP,7.87
134,taxfil,482,L,SIMP,7.92
134,advertisela,416,S,SIMP,1.56
134,wigith,310,L,SIMP,5.57
134,zoomfil,398,S,SIMP,3.53
134,flipory,476,L,COMP,5.21
134,flitence,480,L,COMP,6.4
134,aridism,523,S,COMP,4.61
134,feverime,466,S,SIMP,6.39
134,urnilt,404,S,SIMP,4.22
134,dressody,459,L,SIMP,8.26
134,gumfil,651,S,SIMP,4.04
134,illist,593,L,COMP,7.77
134,angelish,522,L,COMP,6.48
134,humidous,436,S,COMP,4.52
135,humidoes,797,S,COMP,4.52
135,sheetel,928,L,COMP,6.92
135,ripenge,995,L,COMP,6.15
135,nullish,867,S,SIMP,3.81
135,smoothful,783,L,SIMP,6.95
135,warnory,992,S,SIMP,7.44
135,adoptish,809,S,COMP,7.09
135,feverize,996,S,SIMP,6.39
135,bindig,795,L,COMP,6.11
135,lidady,723,S,COMP,6.26
135,opposement,703,S,SIMP,6.9
135,bogary,993,L,SIMP,5.56
135,rampize,965,S,SIMP,4.55
135,dumbidy,852,S,COMP,5.5
135,treasonime,787,S,COMP,4.93
135,elbowism,985,L,SIMP,7.47
135,gasfil,693,L,COMP,7.31
135,meltange,866,S,COMP,6.06
135,altarig,700,S,COMP,6
135,breakidy,790,L,COMP,8.76
135,branchel,669,S,COMP,7.43
135,agreela,667,L,COMP,8.46
135,helmetous,0,S,SIMP,5.49
135,bearist,797,L,SIMP,7.87
135,zoomful,822,S,SIMP,3.53
135,happenange,635,S,COMP,8.85
135,antilm,615,S,COMP,5.33
135,fiendilm,609,S,COMP,3.97
135,passmant,699,L,COMP,9.21
135,habitic,992,L,SIMP,7.63
135,wigish,806,L,SIMP,5.57
135,elmilt,652,S,COMP,5.16
135,classous,723,L,SIMP,8.73
135,winkity,720,S,SIMP,5.38
135,advertisely,603,S,SIMP,1.56
135,beerel,679,S,COMP,6.75
135,urnist,871,S,SIMP,4.22
135,ejectenge,795,S,COMP,4.19
135,illilt,965,L,COMP,7.77
135,yankody,611,S,COMP,3.93
135,heightenge,926,S,COMP,6.82
135,shootment,756,L,SIMP,7.51
135,curtidy,805,S,COMP,4.48
135,fellowoes,676,L,COMP,7.19
135,stirange,584,L,COMP,6.73
135,inkilm,526,L,COMP,5.67
135,beanish,547,L,SIMP,6.05
135,earist,810,L,SIMP,2.77
135,nextness,795,S,SIMP,8.91
135,begence,642,L,SIMP,6.4
135,mudla,571,L,COMP,6.82
135,debtith,505,S,COMP,6.49
135,boil,508,L,COMP,7
135,flipody,638,L,COMP,5.21
135,witchish,880,L,SIMP,6.79
135,taxful,568,L,SIMP,7.92
135,aidic,991,S,SIMP,7.06
135,princemant,720,S,COMP,6.81
135,criticance,810,L,SIMP,7.91
135,dressory,647,L,SIMP,8.26
135,medicalary,722,S,SIMP,7.19
135,figel,546,S,COMP,5.28
135,fanfil,710,S,COMP,6.16
135,heiric,645,S,SIMP,5.35
135,schemeness,994,S,SIMP,7.39
135,angelith,560,L,COMP,6.48
135,socketer,917,S,SIMP,4.96
135,poority,711,L,SIMP,8.38
135,blooder,527,L,SIMP,8.29
135,baskory,654,S,SIMP,4.22
135,tripady,588,L,COMP,7.23
135,growist,688,L,SIMP,9.05
135,mouthime,736,L,COMP,7.96
135,pitchody,555,L,COMP,6.41
135,kingilm,646,L,COMP,7.73
135,tiltary,485,S,SIMP,5.79
135,pickence,597,L,SIMP,8.13
135,truenels,481,S,COMP,NA
