mlabel,value,chindex,chlabel,bini,binlabel,ERPset
mean_amp,-2.879,1,Fp1,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-0.715,2,Fz,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.330,3,F3,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.874,4,F7,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.272,5,FT9,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.026,6,FC5,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.512,7,FC1,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.329,8,C3,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-0.173,9,T7,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-0.453,10,TP9,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.522,11,CP5,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.522,12,CP1,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.375,13,Pz,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.901,14,P3,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-0.344,15,P7,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.903,16,O1,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.600,17,Oz,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.704,18,O2,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.435,19,P4,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.931,20,P8,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.500,21,CP6,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.408,22,CP2,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.425,23,Cz,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,2.141,24,C4,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.469,25,T8,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.558,26,FT10,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.255,27,FC6,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.000,28,FC2,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-0.686,29,F4,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.848,30,F8,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-1.460,31,FP2,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-1.959,1,Fp1,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,-0.435,2,Fz,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,-0.205,3,F3,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,0.179,4,F7,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,1.510,5,FT9,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,-0.056,6,FC5,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,-0.481,7,FC1,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,0.117,8,C3,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,-0.407,9,T7,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,-0.441,10,TP9,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,-0.070,11,CP5,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,0.090,12,CP1,2,Critical_word_large_family,S201_LDT_diff_waves
mean_amp,-0.368,13,Pz,2,Critical_word_large_family,S201_LDT_diff_waves
