mlabel,value,chindex,chlabel,bini,binlabel,ERPset
mean_amp,4.154,1,Fp1,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.351,2,Fz,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.776,3,F3,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.517,4,F7,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-0.091,5,FT9,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,2.049,6,FC5,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.540,7,FC1,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,2.128,8,C3,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.905,9,T7,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.294,10,TP9,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,3.093,11,CP5,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,2.999,12,CP1,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,4.936,13,Pz,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,4.255,14,P3,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,2.013,15,P7,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,3.755,16,O1,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,5.628,17,Oz,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,4.847,18,O2,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,4.271,19,P4,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,2.009,20,P8,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.245,21,CP6,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,2.227,22,CP2,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.511,23,Cz,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,2.616,24,C4,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-0.817,25,T8,1,Critical_word_small_family,S201_LDT_diff_waves
