mlabel,value,chindex,chlabel,bini,binlabel,ERPset
mean_amp,-5.137,1,FP1,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.714,2,Fz,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-4.303,3,F3,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-4.081,4,F7,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.815,5,FC5,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-4.474,6,FC1,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.156,7,C3,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.911,8,T7,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.371,9,CP5,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.920,10,CP1,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-5.568,11,Pz,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.756,12,P3,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.822,13,P7,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.534,14,O1,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.082,15,O2,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.574,16,P4,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.823,17,P8,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.815,18,CP6,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.014,19,CP2,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.663,20,CZ,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.200,21,C4,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.595,22,T8,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.246,23,FC6,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.093,24,FC2,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.184,25,F4,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.334,26,F8,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.640,27,FP2,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-0.717,1,FP1,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.657,2,Fz,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-1.062,3,F3,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.828,4,F7,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.287,5,FC5,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.240,6,FC1,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.093,7,C3,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.778,8,T7,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-1.065,9,CP5,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-1.092,10,CP1,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-1.165,11,Pz,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-1.959,12,P3,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-2.114,13,P7,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-1.921,14,O1,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-1.026,15,O2,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.931,16,P4,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-1.549,17,P8,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.822,18,CP6,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.978,19,CP2,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-1.121,20,CZ,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.976,21,C4,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.547,22,T8,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,0.400,23,FC6,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.242,24,FC2,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.175,25,F4,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,0.529,26,F8,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.480,27,FP2,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-5.662,1,FP1,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.343,2,Fz,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.012,3,F3,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.705,4,F7,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.553,5,FC5,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.991,6,FC1,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.576,7,C3,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.885,8,T7,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.765,9,CP5,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,1.163,10,CP1,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,0.721,11,Pz,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.324,12,P3,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.604,13,P7,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.426,14,O1,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.347,15,O2,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,0.555,16,P4,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.049,17,P8,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.205,18,CP6,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.233,19,CP2,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.170,20,CZ,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.030,21,C4,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,0.331,22,T8,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.445,23,FC6,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.628,24,FC2,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.424,25,F4,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.347,26,F8,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.247,27,FP2,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-3.962,1,FP1,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,0.199,2,Fz,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,0.448,3,F3,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.235,4,F7,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.488,5,FC5,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.274,6,FC1,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-1.247,7,C3,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.821,8,T7,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.007,9,CP5,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.968,10,CP1,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.073,11,Pz,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.544,12,P3,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.307,13,P7,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.331,14,O1,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.364,15,O2,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.577,16,P4,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.673,17,P8,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.854,18,CP6,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.599,19,CP2,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.316,20,CZ,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.474,21,C4,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.323,22,T8,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,0.429,23,FC6,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,0.431,24,FC2,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-1.179,25,F4,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,1.441,26,F8,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.794,27,FP2,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-5.699,1,FP1,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,-0.161,2,Fz,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,0.426,3,F3,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,0.471,4,F7,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,0.991,5,FC5,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,-0.460,6,FC1,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,0.466,7,C3,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,1.603,8,T7,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,0.346,9,CP5,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,0.345,10,CP1,5,nonword_small_simple,S101_LDT_diff_waves
