mlabel,value,chindex,chlabel,bini,binlabel,ERPset
mean_amp,-4.999,1,FP1,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-4.029,2,Fz,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-4.727,3,F3,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-5.205,4,F7,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-4.523,5,FC5,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-4.459,6,FC1,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.483,7,C3,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-5.272,8,T7,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-4.348,9,CP5,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.662,10,CP1,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-5.750,11,Pz,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-4.310,12,P3,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-5.431,13,P7,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-4.484,14,O1,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.377,15,O2,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.483,16,P4,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-4.654,17,P8,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.295,18,CP6,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.855,19,CP2,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.469,20,CZ,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.313,21,C4,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.127,22,T8,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.455,23,FC6,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.837,24,FC2,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.108,25,F4,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.560,26,F8,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.229,27,FP2,1,Critical_word_small_family,S101_LDT_diff_waves
