mlabel,value,chindex,chlabel,bini,binlabel,ERPset
mean_amp,-3.103,1,FP1,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.346,2,Fz,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-4.625,3,F3,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-4.287,4,F7,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-4.035,5,FC5,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.463,6,FC1,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.394,7,C3,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-4.295,8,T7,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.813,9,CP5,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.045,10,CP1,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-4.125,11,Pz,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.598,12,P3,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-4.410,13,P7,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.369,14,O1,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-1.823,15,O2,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-1.872,16,P4,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.831,17,P8,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.511,18,CP6,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.159,19,CP2,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.872,20,CZ,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.808,21,C4,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.612,22,T8,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.365,23,FC6,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.510,24,FC2,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.500,25,F4,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.269,26,F8,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.783,27,FP2,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,1.905,1,FP1,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.698,2,Fz,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-1.383,3,F3,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-1.553,4,F7,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-1.415,5,FC5,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,0.336,6,FC1,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-1.762,7,C3,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-2.245,8,T7,2,Critical_word_large_family,S101_LDT_diff_waves
