mlabel,value,chindex,chlabel,bini,binlabel,ERPset
mean_amp,-2.770,1,Fp1,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-0.429,2,Fz,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.308,3,F3,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.493,4,F7,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.418,5,FT9,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.143,6,FC5,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.171,7,FC1,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.752,8,C3,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.296,9,T7,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-0.645,10,TP9,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-0.333,11,CP5,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.096,12,CP1,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.324,13,Pz,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.158,14,P3,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-1.693,15,P7,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-1.020,16,O1,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.501,17,Oz,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.487,18,O2,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.186,19,P4,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.545,20,P8,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.292,21,CP6,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.338,22,CP2,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.118,23,Cz,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.391,24,C4,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.749,25,T8,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,1.592,26,FT10,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.978,27,FC6,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,0.968,28,FC2,1,Critical_word_small_family,S201_LDT_diff_waves
mean_amp,-0.223,29,F4,1,Critical_word_small_family,S201_LDT_diff_waves
