mlabel,value,chindex,chlabel,bini,binlabel,ERPset
mean_amp,-3.898,1,FP1,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.624,2,Fz,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.049,3,F3,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.916,4,F7,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.879,5,FC5,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.818,6,FC1,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.083,7,C3,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.971,8,T7,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.207,9,CP5,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.270,10,CP1,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-3.889,11,Pz,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.170,12,P3,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.186,13,P7,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.049,14,O1,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-1.127,15,O2,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-1.420,16,P4,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-1.372,17,P8,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-1.808,18,CP6,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.133,19,CP2,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.709,20,CZ,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-1.916,21,C4,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-1.659,22,T8,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.404,23,FC6,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.237,24,FC2,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.594,25,F4,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-1.641,26,F8,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,-2.751,27,FP2,1,Critical_word_small_family,S101_LDT_diff_waves
mean_amp,0.767,1,FP1,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.221,2,Fz,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.462,3,F3,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,0.030,4,F7,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,0.398,5,FC5,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.083,6,FC1,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,0.873,7,C3,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.143,8,T7,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,0.307,9,CP5,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.142,10,CP1,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,0.032,11,Pz,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.147,12,P3,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.229,13,P7,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.256,14,O1,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.144,15,O2,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.521,16,P4,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.608,17,P8,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.505,18,CP6,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.609,19,CP2,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.672,20,CZ,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.462,21,C4,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-1.040,22,T8,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,0.223,23,FC6,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.201,24,FC2,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.195,25,F4,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,0.124,26,F8,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-0.114,27,FP2,2,Critical_word_large_family,S101_LDT_diff_waves
mean_amp,-3.781,1,FP1,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.395,2,Fz,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.865,3,F3,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.685,4,F7,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-2.278,5,FC5,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-2.704,6,FC1,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.424,7,C3,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.136,8,T7,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-2.200,9,CP5,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.274,10,CP1,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,1.049,11,Pz,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.120,12,P3,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.735,13,P7,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.546,14,O1,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.164,15,O2,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,0.590,16,P4,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,0.435,17,P8,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.081,18,CP6,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.678,19,CP2,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.577,20,CZ,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.019,21,C4,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.109,22,T8,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.862,23,FC6,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.939,24,FC2,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.623,25,F4,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-0.945,26,F8,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-1.229,27,FP2,3,nonword_small_complex,S101_LDT_diff_waves
mean_amp,-4.710,1,FP1,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.187,2,Fz,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,0.630,3,F3,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.145,4,F7,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.570,5,FC5,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.630,6,FC1,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-3.039,7,C3,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.553,8,T7,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.601,9,CP5,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-1.788,10,CP1,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.338,11,Pz,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-1.473,12,P3,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.463,13,P7,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.715,14,O1,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.743,15,O2,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-1.746,16,P4,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.676,17,P8,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-1.451,18,CP6,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-1.692,19,CP2,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-1.044,20,CZ,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-1.596,21,C4,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-1.069,22,T8,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-0.154,23,FC6,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,0.023,24,FC2,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-1.580,25,F4,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,0.646,26,F8,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-1.201,27,FP2,4,nonword_large_complex,S101_LDT_diff_waves
mean_amp,-2.568,1,FP1,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,3.130,2,Fz,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,3.304,3,F3,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,2.344,4,F7,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,3.229,5,FC5,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,2.659,6,FC1,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,3.717,7,C3,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,3.741,8,T7,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,2.963,9,CP5,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,3.688,10,CP1,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,3.391,11,Pz,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,3.418,12,P3,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,2.854,13,P7,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,2.603,14,O1,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,1.555,15,O2,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,2.168,16,P4,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,1.424,17,P8,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,2.211,18,CP6,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,2.355,19,CP2,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,3.242,20,CZ,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,1.442,21,C4,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,2.841,22,T8,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,2.294,23,FC6,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,2.998,24,FC2,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,1.620,25,F4,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,2.076,26,F8,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,1.944,27,FP2,5,nonword_small_simple,S101_LDT_diff_waves
mean_amp,-2.320,1,FP1,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-1.326,2,Fz,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-1.666,3,F3,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-1.468,4,F7,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-2.324,5,FC5,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-1.401,6,FC1,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-1.806,7,C3,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-1.114,8,T7,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-2.225,9,CP5,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-2.447,10,CP1,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-1.846,11,Pz,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-2.957,12,P3,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-2.866,13,P7,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-3.300,14,O1,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-2.773,15,O2,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-3.567,16,P4,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-2.932,17,P8,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-2.850,18,CP6,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-2.840,19,CP2,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-1.841,20,CZ,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-1.859,21,C4,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-2.016,22,T8,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-3.182,23,FC6,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-1.421,24,FC2,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-1.780,25,F4,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-1.704,26,F8,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-1.122,27,FP2,6,nonword_large_simple,S101_LDT_diff_waves
mean_amp,-0.696,1,FP1,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.486,2,Fz,7,filler_word,S101_LDT_diff_waves
mean_amp,-1.348,3,F3,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.621,4,F7,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.769,5,FC5,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.475,6,FC1,7,filler_word,S101_LDT_diff_waves
mean_amp,-2.269,7,C3,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.133,8,T7,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.790,9,CP5,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.831,10,CP1,7,filler_word,S101_LDT_diff_waves
mean_amp,-1.647,11,Pz,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.439,12,P3,7,filler_word,S101_LDT_diff_waves
mean_amp,-1.069,13,P7,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.825,14,O1,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.763,15,O2,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.435,16,P4,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.779,17,P8,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.256,18,CP6,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.618,19,CP2,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.688,20,CZ,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.267,21,C4,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.557,22,T8,7,filler_word,S101_LDT_diff_waves
mean_amp,-1.353,23,FC6,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.224,24,FC2,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.429,25,F4,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.919,26,F8,7,filler_word,S101_LDT_diff_waves
mean_amp,-0.207,27,FP2,7,filler_word,S101_LDT_diff_waves
mean_amp,0.504,1,FP1,8,filler_nonword,S101_LDT_diff_waves
mean_amp,0.069,2,Fz,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.324,3,F3,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.141,4,F7,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.632,5,FC5,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.291,6,FC1,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.706,7,C3,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.005,8,T7,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.957,9,CP5,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.159,10,CP1,8,filler_nonword,S101_LDT_diff_waves
mean_amp,0.480,11,Pz,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.900,12,P3,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-1.150,13,P7,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-1.212,14,O1,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.598,15,O2,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.604,16,P4,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.637,17,P8,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.131,18,CP6,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.042,19,CP2,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.048,20,CZ,8,filler_nonword,S101_LDT_diff_waves
mean_amp,0.016,21,C4,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-1.085,22,T8,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.112,23,FC6,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.116,24,FC2,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.428,25,F4,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-0.460,26,F8,8,filler_nonword,S101_LDT_diff_waves
mean_amp,0.626,27,FP2,8,filler_nonword,S101_LDT_diff_waves
mean_amp,-4.665,1,FP1,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-2.403,2,Fz,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-2.587,3,F3,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-2.946,4,F7,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-3.277,5,FC5,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-3.735,6,FC1,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-2.956,7,C3,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-2.828,8,T7,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-2.514,9,CP5,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-2.127,10,CP1,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-3.921,11,Pz,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-2.023,12,P3,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-1.957,13,P7,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-1.793,14,O1,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-0.984,15,O2,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-0.899,16,P4,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-0.763,17,P8,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-1.303,18,CP6,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-1.524,19,CP2,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-2.036,20,CZ,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-1.453,21,C4,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-0.619,22,T8,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-2.626,23,FC6,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-2.037,24,FC2,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-2.399,25,F4,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-1.765,26,F8,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-2.637,27,FP2,9,Word_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,0.929,1,FP1,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-1.208,2,Fz,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-2.495,3,F3,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-1.540,4,F7,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-1.708,5,FC5,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-2.074,6,FC1,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,1.615,7,C3,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-0.583,8,T7,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-1.599,9,CP5,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,1.514,10,CP1,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,1.387,11,Pz,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,0.354,12,P3,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-1.272,13,P7,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-0.831,14,O1,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,0.579,15,O2,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,2.336,16,P4,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,1.111,17,P8,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,1.370,18,CP6,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,1.014,19,CP2,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-0.533,20,CZ,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,1.577,21,C4,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,0.960,22,T8,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-0.709,23,FC6,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-0.962,24,FC2,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-0.043,25,F4,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-1.591,26,F8,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-0.028,27,FP2,10,Complex_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,-0.248,1,FP1,11,Simple_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,4.457,2,Fz,11,Simple_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,4.970,3,F3,11,Simple_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,3.813,4,F7,11,Simple_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,5.554,5,FC5,11,Simple_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,4.059,6,FC1,11,Simple_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,5.523,7,C3,11,Simple_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,4.855,8,T7,11,Simple_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,5.188,9,CP5,11,Simple_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,6.135,10,CP1,11,Simple_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
mean_amp,5.237,11,Pz,11,Simple_NW_Small_Minus_Large_Family_Size,S101_LDT_diff_waves
