SubjID,z_vcb,z_spl,z_art,Dim.1,Dim.2,correct,response_time,trial_type,target,word_trig,cond_trig,Base,affix,FS,BF,LogFS,LogBF,BaseLength,WholeFormLength,List
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,376,CW,lender,11,201,lend,er,3,505,1.0986122886681098,6.22,4,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,451,CW,doubtful,21,202,doubt,ful,8,4135,2.0794415416798357,8.33,5,8,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,382,CW,sailor,43,202,sail,or,17,740,2.833213344056216,6.61,4,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,467,CW,harmless,29,201,harm,less,7,1101,1.9459101490553132,7,4,8,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,456,CW,dryness,42,202,dry,ness,19,2366,2.9444389791664403,7.77,3,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,385,CW,dampish,28,202,damp,ish,11,621,2.3978952727983707,6.43,4,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,563,CW,shapely,35,202,shape,ly,12,1909,2.4849066497880004,7.55,5,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,367,CW,strangeness,46,201,strange,ness,4,2912,1.3862943611198906,7.98,7,11,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,402,CW,planner,22,201,plan,er,4,5475,1.3862943611198906,8.61,4,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,469,CW,angelic,25,201,angel,ic,7,567,1.9459101490553132,6.34,5,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,484,CW,insistent,9,201,insist,ent,5,1631,1.6094379124341003,7.4,6,9,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,357,CW,cloudless,33,202,cloud,less,14,1181,2.6390573296152584,7.07,5,9,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,287,CW,jailer,13,201,jail,er,5,678,1.6094379124341003,6.52,4,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,326,CW,boneless,34,202,bone,less,35,1490,3.5553480614894135,7.31,4,8,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,283,CW,hunter,10,202,hunt,er,18,1762,2.8903717578961645,7.47,4,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,310,CW,locker,8,202,lock,er,18,1654,2.8903717578961645,7.41,4,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,290,CW,effortless,30,201,effort,less,4,2456,1.3862943611198906,7.81,6,10,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,458,CW,madness,41,202,mad,ness,10,1298,2.302585092994046,7.17,3,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,309,CW,richness,45,201,rich,ness,7,2868,1.9459101490553132,7.96,4,8,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,573,CW,tossing,26,201,toss,ing,5,407,1.6094379124341003,6.01,4,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,392,CW,blindness,40,202,blind,ness,16,1024,2.772588722239781,6.93,5,9,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,334,CW,amazement,39,201,amaze,ment,4,878,1.3862943611198906,6.78,5,9,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,430,CW,speller,3,202,spell,er,10,781,2.302585092994046,6.66,5,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,411,CW,verbal,50,202,verb,al,22,423,3.091042453358316,6.05,4,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,332,CW,singer,17,201,sing,er,4,2186,1.3862943611198906,7.69,4,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,275,CW,campaigner,15,201,campaign,er,3,2003,1.0986122886681098,7.6,8,10,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,523,CW,attacker,20,201,attack,er,6,3385,1.791759469228055,8.13,6,8,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,432,CW,quietly,36,202,quiet,ly,18,2691,2.8903717578961645,7.9,5,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,302,CW,tutoring,27,201,tutor,ing,5,499,1.6094379124341003,6.21,5,8,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,333,CW,detectable,1,201,detect,able,7,982,1.9459101490553132,6.89,6,10,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,252,CW,buyer,21,201,buy,er,3,4386,1.0986122886681098,8.39,3,5,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,293,CW,listener,18,201,listen,er,4,3081,1.3862943611198906,8.03,6,8,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,313,CW,costly,36,201,cost,ly,6,4215,1.791759469228055,8.35,4,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,299,CW,hugely,35,201,huge,ly,3,1918,1.0986122886681098,7.56,4,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,198,CW,seeker,16,201,seek,er,7,2155,1.9459101490553132,7.68,4,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,282,CW,deafness,39,202,deaf,ness,9,290,2.1972245773362196,5.67,4,8,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,277,CW,barker,2,202,bark,er,8,387,2.0794415416798357,5.96,4,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,321,CW,renter,9,202,rent,er,13,1690,2.5649493574615367,7.43,4,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,224,CW,conductor,44,202,conduct,or,16,1084,2.772588722239781,6.99,7,9,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,246,CW,faithful,20,202,faith,ful,12,1320,2.4849066497880004,7.19,5,8,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,58,CW,enjoyment,40,201,enjoy,ment,4,2771,1.3862943611198906,7.93,5,9,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,291,CW,parking,25,202,park,ing,9,1945,2.1972245773362196,7.57,4,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,285,CW,destroyer,14,201,destroy,er,3,1906,1.0986122886681098,7.55,7,9,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,297,CW,stylish,29,202,style,ish,16,2119,2.772588722239781,7.66,5,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,258,CW,painter,18,202,paint,er,17,3666,2.833213344056216,8.21,5,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,278,CW,cooling,24,202,cool,ing,14,1434,2.6390573296152584,7.27,4,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,309,CW,bossy,49,201,boss,y,6,551,1.791759469228055,6.31,4,5,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,296,CW,collector,46,202,collect,or,23,3221,3.1354942159291497,8.08,7,9,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,294,CW,neatly,33,201,neat,ly,3,924,1.0986122886681098,6.83,4,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,270,CW,heater,16,202,heat,er,15,2881,2.70805020110221,7.97,4,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,282,CW,thruster,24,201,thrust,er,4,584,1.3862943611198906,6.37,6,8,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,259,CW,striker,17,202,strike,er,17,3414,2.833213344056216,8.14,6,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,121,CW,professor,47,202,profess,pr,14,3563,2.6390573296152584,8.18,7,9,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,280,CW,widowed,7,201,widow,ed,5,499,1.6094379124341003,6.21,5,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,275,CW,jumping,30,202,jump,jumping,15,1395,2.70805020110221,7.24,4,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,264,CW,editor,45,202,edit,or,12,1298,2.4849066497880004,7.17,4,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,301,CW,pusher,13,202,push,er,17,2507,2.833213344056216,7.83,4,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,255,CW,guilty,34,201,guilt,ly,7,1576,1.9459101490553132,7.36,5,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,370,CW,swimmer,5,202,swim,er,11,1145,2.3978952727983707,7.04,4,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,213,CW,shameful,19,202,shame,ful,13,993,2.5649493574615367,6.9,5,8,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,284,CW,knocker,4,202,knock,er,15,1104,2.70805020110221,7.01,5,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,288,CW,grimly,31,201,grim,ly,6,552,1.791759469228055,6.31,4,6,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,282,CW,magical,4,201,magic,al,5,1014,1.6094379124341003,6.92,5,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,400,CW,toaster,10,201,toast,er,6,339,1.791759469228055,5.83,5,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,315,CW,dreamer,12,202,dream,er,19,2325,2.9444389791664403,7.75,5,7,BA
S117,-1.0526992481498236,-0.24016974940446695,-2.5569142734359662,-2.355333802047077,1.081611712758357,1,257,CW,guileless,31,202,guile,less,9,61,2.1972245773362196,4.11,5,9,BA
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,883,CW,dullness,43,201,dull,ness,5,703,1.6094379124341003,6.56,4,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,541,CW,puncher,1,202,punch,er,17,325,2.833213344056216,5.78,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,489,CW,amazement,39,201,amaze,ment,4,878,1.3862943611198906,6.78,5,9,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,653,CW,widowed,7,201,widow,ed,5,499,1.6094379124341003,6.21,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,479,CW,verbal,50,202,verb,al,22,423,3.091042453358316,6.05,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,454,CW,noticeable,3,201,notice,able,6,3426,1.791759469228055,8.14,6,10,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,436,CW,thruster,24,201,thrust,er,4,584,1.3862943611198906,6.37,6,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,609,CW,dryness,42,202,dry,ness,19,2366,2.9444389791664403,7.77,3,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,647,CW,angelic,25,201,angel,ic,7,567,1.9459101490553132,6.34,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,565,CW,costly,36,201,cost,ly,6,4215,1.791759469228055,8.35,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,775,CW,composer,6,202,compose,er,13,1187,2.5649493574615367,7.08,7,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,546,CW,planner,22,201,plan,er,4,5475,1.3862943611198906,8.61,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,591,CW,avoidable,2,201,avoid,able,5,2172,1.6094379124341003,7.68,5,9,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,737,CW,richness,45,201,rich,ness,7,2868,1.9459101490553132,7.96,4,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,573,CW,doubtful,21,202,doubt,ful,8,4135,2.0794415416798357,8.33,5,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,608,CW,faithful,20,202,faith,ful,12,1320,2.4849066497880004,7.19,5,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,612,CW,kicking,23,202,kick,ing,15,1012,2.70805020110221,6.92,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,778,CW,bomber,7,202,bomb,er,24,1208,3.1780538303479458,7.1,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,527,CW,creamy,49,202,cream,y,10,792,2.302585092994046,6.67,5,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,649,CW,amusement,38,201,amuse,ment,3,857,1.0986122886681098,6.75,5,9,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,504,CW,pusher,13,202,push,er,17,2507,2.833213344056216,7.83,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,904,CW,peaking,28,201,peak,ing,6,546,1.791759469228055,6.3,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,478,CW,guilty,34,201,guilt,ly,7,1576,1.9459101490553132,7.36,5,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,776,CW,chilly,48,201,chill,y,7,488,1.9459101490553132,6.19,5,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,546,CW,dreamer,12,202,dream,er,19,2325,2.9444389791664403,7.75,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,532,CW,renter,9,202,rent,er,13,1690,2.5649493574615367,7.43,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,512,CW,deafness,39,202,deaf,ness,9,290,2.1972245773362196,5.67,4,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,613,CW,densely,32,201,dense,ly,7,655,1.9459101490553132,6.48,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,731,CW,singer,17,201,sing,er,4,2186,1.3862943611198906,7.69,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,703,CW,detectable,1,201,detect,able,7,982,1.9459101490553132,6.89,6,10,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,671,CW,sailor,43,202,sail,or,17,740,2.833213344056216,6.61,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,735,CW,swimmer,5,202,swim,er,11,1145,2.3978952727983707,7.04,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,529,CW,bearded,8,201,beard,ed,7,578,1.9459101490553132,6.36,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,618,CW,enjoyment,40,201,enjoy,ment,4,2771,1.3862943611198906,7.93,5,9,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,764,CW,tutoring,27,201,tutor,ing,5,499,1.6094379124341003,6.21,5,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,809,CW,barker,2,202,bark,er,8,387,2.0794415416798357,5.96,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,546,CW,destroyer,14,201,destroy,er,3,1906,1.0986122886681098,7.55,7,9,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,760,CW,awareness,44,201,aware,ness,4,2391,1.3862943611198906,7.78,5,9,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,633,CW,cooling,24,202,cool,ing,14,1434,2.6390573296152584,7.27,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,510,CW,toaster,10,201,toast,er,6,339,1.791759469228055,5.83,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,860,CW,quietly,36,202,quiet,ly,18,2691,2.8903717578961645,7.9,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,593,CW,jailer,13,201,jail,er,5,678,1.6094379124341003,6.52,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,466,CW,blindness,40,202,blind,ness,16,1024,2.772588722239781,6.93,5,9,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,958,CW,boldness,41,201,bold,ness,7,379,1.9459101490553132,5.94,4,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,554,CW,raider,12,201,raid,er,4,505,1.3862943611198906,6.22,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,585,CW,guarding,26,202,guard,ing,28,2047,3.332204510175204,7.62,5,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,604,CW,magical,4,201,magic,al,5,1014,1.6094379124341003,6.92,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,660,CW,harmless,29,201,harm,less,7,1101,1.9459101490553132,7,4,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,603,CW,jumping,30,202,jump,jumping,15,1395,2.70805020110221,7.24,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,634,CW,shameful,19,202,shame,ful,13,993,2.5649493574615367,6.9,5,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,619,CW,buyer,21,201,buy,er,3,4386,1.0986122886681098,8.39,3,5,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,881,CW,hugely,35,201,huge,ly,3,1918,1.0986122886681098,7.56,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,813,CW,allowance,5,201,allow,ance,5,5014,1.6094379124341003,8.52,5,9,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,499,CW,speller,3,202,spell,er,10,781,2.302585092994046,6.66,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,589,CW,striker,17,202,strike,er,17,3414,2.833213344056216,8.14,6,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,708,CW,campaigner,15,201,campaign,er,3,2003,1.0986122886681098,7.6,8,10,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,603,CW,listener,18,201,listen,er,4,3081,1.3862943611198906,8.03,6,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,597,CW,editor,45,202,edit,or,12,1298,2.4849066497880004,7.17,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,584,CW,seeker,16,201,seek,er,7,2155,1.9459101490553132,7.68,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,480,CW,conductor,44,202,conduct,or,16,1084,2.772588722239781,6.99,7,9,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,679,CW,lender,11,201,lend,er,3,505,1.0986122886681098,6.22,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,643,CW,stylish,29,202,style,ish,16,2119,2.772588722239781,7.66,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,595,CW,boneless,34,202,bone,less,35,1490,3.5553480614894135,7.31,4,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,772,CW,insistent,9,201,insist,ent,5,1631,1.6094379124341003,7.4,6,9,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,610,CW,knocker,4,202,knock,er,15,1104,2.70805020110221,7.01,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,756,CW,mossy,47,201,moss,y,3,149,1.0986122886681098,5,4,5,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,466,CW,laughing,27,202,laugh,ing,18,4181,2.8903717578961645,8.34,5,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,829,CW,strangeness,46,201,strange,ness,4,2912,1.3862943611198906,7.98,7,11,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,506,CW,teacher,23,201,teach,er,6,5662,1.791759469228055,8.64,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,597,CW,hunter,10,202,hunt,er,18,1762,2.8903717578961645,7.47,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,837,CW,tossing,26,201,toss,ing,5,407,1.6094379124341003,6.01,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,485,CW,professor,47,202,profess,pr,14,3563,2.6390573296152584,8.18,7,9,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,536,CW,collector,46,202,collect,or,23,3221,3.1354942159291497,8.08,7,9,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,589,CW,feeder,14,202,feed,er,11,2806,2.3978952727983707,7.94,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,804,CW,neatly,33,201,neat,ly,3,924,1.0986122886681098,6.83,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,870,CW,excitement,38,202,excite,ment,9,1924,2.1972245773362196,7.56,6,10,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,482,CW,effortless,30,201,effort,less,4,2456,1.3862943611198906,7.81,6,10,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,466,CW,dancer,11,202,dance,er,16,2003,2.772588722239781,7.6,5,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,855,CW,heater,16,202,heat,er,15,2881,2.70805020110221,7.97,4,6,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,560,CW,wrongly,37,202,wrong,ly,12,3532,2.4849066497880004,8.17,5,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,549,CW,parking,25,202,park,ing,9,1945,2.1972245773362196,7.57,4,7,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,865,CW,mildness,42,201,mild,ness,4,676,1.3862943611198906,6.52,4,8,AB
S118,0.8678349899381468,0.39406492863451337,0.126859032309392,0.8140535818083012,0.01307786385624843,1,597,CW,bossy,49,201,boss,y,6,551,1.791759469228055,6.31,4,5,AB
