SubjID,value,chindex,chlabel,bini,family_size,List,time_window,z_vcb,z_spl,z_art,Dim.1,Dim.2
S101,-3.105,1,FP1,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-3.349,2,Fz,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-4.627,3,F3,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-4.289,4,F7,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-4.037,5,FC5,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-3.465,6,FC1,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-3.397,7,C3,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-4.297,8,T7,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-3.815,9,CP5,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-2.048,10,CP1,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-4.128,11,Pz,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-3.601,12,P3,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-4.412,13,P7,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-3.372,14,O1,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-1.825,15,O2,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-1.874,16,P4,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-3.833,17,P8,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-2.513,18,CP6,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-2.162,19,CP2,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-2.875,20,CZ,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-2.811,21,C4,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-2.614,22,T8,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-2.367,23,FC6,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-2.512,24,FC2,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-2.503,25,F4,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-2.272,26,F8,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-2.785,27,FP2,1,Small,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,1.901,1,FP1,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-0.702,2,Fz,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-1.387,3,F3,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-1.556,4,F7,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-1.418,5,FC5,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,0.333,6,FC1,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-1.765,7,C3,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-2.248,8,T7,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-2.576,9,CP5,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-1.265,10,CP1,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-2.114,11,Pz,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-2.604,12,P3,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-3.951,13,P7,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-3.45,14,O1,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-1.528,15,O2,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-0.993,16,P4,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-2.557,17,P8,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-1.202,18,CP6,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-0.592,19,CP2,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-0.929,20,CZ,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-1.242,21,C4,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-0.384,22,T8,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-0.398,23,FC6,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,0.006,24,FC2,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-0.457,25,F4,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,-0.33,26,F8,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S101,0.304,27,FP2,2,Large,AB,N250,-1.4018872914385454,-1.5086391054824275,-0.6399333407607103,-2.015120263591839,-0.6253309311087007
S104,-1.936,1,FP1,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.275,2,Fz,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.6,3,F3,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-2.344,4,F7,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.925,5,FC5,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.069,6,FC1,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.935,7,C3,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.83,8,T7,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-2.568,9,CP5,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.388,10,CP1,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.284,11,Pz,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-3.043,12,P3,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-4.447,13,P7,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-8.069,14,O1,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-7.185,15,O2,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-2.026,16,P4,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-4.634,17,P8,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.852,18,CP6,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.456,19,CP2,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.536,20,CZ,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.79,21,C4,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.43,22,T8,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.085,23,FC6,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.297,24,FC2,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.452,25,F4,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,0.567,26,F8,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-2.115,27,FP2,1,Small,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.847,1,FP1,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.632,2,Fz,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-2.192,3,F3,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.916,4,F7,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.944,5,FC5,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.671,6,FC1,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.818,7,C3,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.26,8,T7,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-2.102,9,CP5,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-2.139,10,CP1,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.247,11,Pz,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-3.446,12,P3,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-4.18,13,P7,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-7.805,14,O1,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-6.958,15,O2,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.874,16,P4,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-4.55,17,P8,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.785,18,CP6,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.641,19,CP2,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.992,20,CZ,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.245,21,C4,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.098,22,T8,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.047,23,FC6,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.356,24,FC2,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-0.698,25,F4,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,1.016,26,F8,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S104,-1.191,27,FP2,2,Large,AB,N250,0.16945890336070296,-0.398728418914212,-0.4482352474931847,-0.3686415830602525,-0.2398231874937962
S106,-2.674,1,FP1,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.711,2,Fz,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.762,3,F3,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.612,4,F7,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.864,5,FC5,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.293,6,FC1,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.249,7,C3,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.262,8,T7,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.808,9,CP5,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.584,10,CP1,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.441,11,Pz,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,3.392,12,P3,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,4.331,13,P7,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.722,14,O1,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.597,15,O2,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.244,16,P4,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.057,17,P8,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-2.514,18,CP6,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.637,19,CP2,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.684,20,CZ,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-2.123,21,C4,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-3.412,22,T8,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-2.179,23,FC6,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.06,24,FC2,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.923,25,F4,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-2.422,26,F8,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-3.516,27,FP2,1,Small,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.333,1,FP1,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.521,2,Fz,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.754,3,F3,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.638,4,F7,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.432,5,FC5,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.637,6,FC1,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.139,7,C3,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.503,8,T7,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.386,9,CP5,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.764,10,CP1,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.933,11,Pz,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,3.251,12,P3,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,3.6,13,P7,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.164,14,O1,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,5.172,15,O2,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,2.156,16,P4,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,1.682,17,P8,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.757,18,CP6,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.598,19,CP2,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.593,20,CZ,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.661,21,C4,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-2.082,22,T8,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.539,23,FC6,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,0.128,24,FC2,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.098,25,F4,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-0.934,26,F8,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S106,-1.393,27,FP2,2,Large,AB,N250,0.5186469466494249,1.979651623731964,-0.25653715422565915,1.1434640633960211,1.660946387091918
S108,-31.185,1,FP1,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-6.123,2,Fz,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-5.961,3,F3,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-3.874,4,F7,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-4.1,5,FC5,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-4.87,6,FC1,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-3.973,7,C3,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-1.456,8,T7,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-2.479,9,CP5,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-2.928,10,CP1,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,0.825,11,Pz,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,0.37,12,P3,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-0.532,13,P7,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,4.227,14,O1,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,6.079,15,O2,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,2.371,16,P4,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,1.89,17,P8,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-1.249,18,CP6,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-0.856,19,CP2,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-4.194,20,CZ,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-3.456,21,C4,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-1.745,22,T8,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-4.133,23,FC6,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-5.03,24,FC2,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-6.875,25,F4,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-10.615,26,F8,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-25.13,27,FP2,1,Small,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-10.843,1,FP1,2,Large,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-7.918,2,Fz,2,Large,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-6.221,3,F3,2,Large,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-5.018,4,F7,2,Large,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-4.065,5,FC5,2,Large,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-5.432,6,FC1,2,Large,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-3.421,7,C3,2,Large,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
S108,-1.444,8,T7,2,Large,AB,N250,0.16945890336070296,0.7111822676540035,0.126859032309392,0.5356671982631784,0.521231925261265
